locationid,locationname,time,regionid
ADMIN_ETH_00005,Gonder,1995,NO
ADMIN_ETH_00006,Kefa,1995,NO
ADMIN_ETH_00007,Tigray,1995,NO
ADMIN_ETH_00008,Gojam,1995,NO
ADMIN_ETH_00009,Welega,1995,NO
ADMIN_ETH_00010,Bale,1995,NO
ADMIN_ETH_00011,Ilubabor,1995,NO
ADMIN_ETH_00012,Gamo Gofa,1995,NO
ADMIN_HUN_00000,Vas,1995,NO
ADMIN_HUN_00001,Szabolcs-Szatmar-Ber,1995,NO
ADMIN_HUN_00002,Nograd,1995,NO
ADMIN_HUN_00003,Zala,1995,NO
ADMIN_HUN_00004,Bekes,1995,NO
ADMIN_HUN_00005,Pest,1995,NO
ADMIN_HUN_00006,Bacs-Kiskun,1995,NO
ADMIN_HUN_00007,Gyor-Moson-Sopron,1995,NO
ADMIN_HUN_00008,Hajdu-Bihar,1995,NO
ADMIN_HUN_00009,Baranya,1995,NO
ADMIN_HUN_00010,Tolna,1995,NO
ADMIN_HUN_00011,Borsod-Abauj-Zemplen,1995,NO
ADMIN_HUN_00012,Jasz-Nagykun-Szolnok,1995,NO
ADMIN_HUN_00013,Fejer,1995,NO
ADMIN_HUN_00014,Budapest,1995,NO
ADMIN_HUN_00015,Heves,1995,NO
ADMIN_HUN_00016,Csongrad,1995,NO
ADMIN_HUN_00017,Veszprem,1995,NO
ADMIN_HUN_00018,Komarom-Esztergom,1995,NO
ADMIN_HUN_00019,Somogy,1995,NO
ADMIN_KAZ_00000,Turgay,1995,NO
ADMIN_KAZ_00001,Kzyl-Orda,1995,NO
ADMIN_KAZ_00002,Alma-Ata,1995,NO
ADMIN_KAZ_00003,Gur'yev,1995,NO
ADMIN_KAZ_00004,Aktyubinsk,1995,NO
ADMIN_KAZ_00005,Ural'sk,1995,NO
ADMIN_KAZ_00006,Mangyshlak,1995,NO
ADMIN_KAZ_00007,Dzhezkazgan,1995,NO
ADMIN_KAZ_00008,Pavlodar,1995,NO
ADMIN_KAZ_00009,Tselinograd,1995,NO
ADMIN_KAZ_00010,Taldy Kurgan,1995,NO
ADMIN_KAZ_00011,Dzhambul,1995,NO
ADMIN_KAZ_00012,East Kazakhstan,1995,NO
ADMIN_KAZ_00013,Semipalatinsk,1995,NO
ADMIN_KAZ_00014,North Kazakhstan,1995,NO
ADMIN_KAZ_00015,Kustanay,1995,NO
ADMIN_KAZ_00016,Kokchetav,1995,NO
ADMIN_KAZ_00017,Chimkent,1995,NO
ADMIN_KAZ_00018,Karaganda,1995,NO
ADMIN_KGZ_00000,Naryn,1995,NO
ADMIN_KGZ_00001,Osh,1995,NO
ADMIN_KGZ_00002,Bishkek,1995,NO
ADMIN_KGZ_00003,Talas,1995,NO
ADMIN_KGZ_00004,Issyk-Kul',1995,NO
ADMIN_LIE_00000,Liechtenstein,1995,NO
ADMIN_LSO_00000,Butha-Buthe,1995,NO
ADMIN_LSO_00001,Mohale's Hoek,1995,NO
ADMIN_LSO_00002,Quthing,1995,NO
ADMIN_LSO_00003,Qacha's Nek,1995,NO
ADMIN_LSO_00004,Mokhotlong,1995,NO
ADMIN_LSO_00005,Mafeteng,1995,NO
ADMIN_LSO_00006,Maseru,1995,NO
ADMIN_LSO_00007,Leribe,1995,NO
ADMIN_LSO_00008,Thaba Tseka,1995,NO
ADMIN_LSO_00009,Berea,1995,NO
ADMIN_LUX_00000,Grevenmacher,1995,NO
ADMIN_LUX_00001,Diekirch,1995,NO
ADMIN_LUX_00002,Luxembourg,1995,NO
ADMIN_MKD_00000,Macedonia,1995,NO
ADMIN_MLI_00000,Mopti,1995,NO
ADMIN_MLI_00001,Gao,1995,NO
ADMIN_MLI_00002,Bamako,1995,NO
ADMIN_MLI_00003,Sikasso,1995,NO
ADMIN_MLI_00004,Segou,1995,NO
ADMIN_MLI_00005,Kayes,1995,NO
ADMIN_MNG_00000,Bulgan,1995,NO
ADMIN_MNG_00001,Uvs,1995,NO
ADMIN_MNG_00002,Ulaanbaatar,1995,NO
ADMIN_MNG_00003,Dornogovi,1995,NO
ADMIN_MNG_00004,Omnogovi,1995,NO
ADMIN_MNG_00005,Hentiy,1995,NO
ADMIN_MNG_00006,Arhangay,1995,NO
ADMIN_MNG_00007,Darhan,1995,NO
ADMIN_MNG_00008,Tov,1995,NO
ADMIN_MNG_00009,Dornod,1995,NO
ADMIN_MNG_00010,Bayan-Olgiy,1995,NO
ADMIN_MNG_00011,Dundgovi,1995,NO
ADMIN_MNG_00012,Bayanhongor,1995,NO
ADMIN_MNG_00013,Dzavhan,1995,NO
ADMIN_MNG_00014,Suhbaatar,1995,NO
ADMIN_MNG_00015,Hovsgol,1995,NO
ADMIN_MNG_00016,Selenge,1995,NO
ADMIN_MNG_00017,Hovd,1995,NO
ADMIN_MWI_00000,Northern,1995,NO
ADMIN_MWI_00001,Central,1995,NO
ADMIN_MWI_00002,Southern,1995,NO
ADMIN_NER_00000,Tahoua,1995,NO
ADMIN_NER_00001,Zinder,1995,NO
ADMIN_NER_00002,Diffa,1995,NO
ADMIN_NER_00003,Agadez,1995,NO
ADMIN_NER_00004,Dosso,1995,NO
ADMIN_NER_00005,Niamey,1995,NO
ADMIN_NER_00006,Maradi,1995,NO
ADMIN_NPL_00000,Janakpur,1995,NO
ADMIN_NPL_00001,Lumbini,1995,NO
ADMIN_NPL_00002,Rapti,1995,NO
ADMIN_NPL_00003,Bagmati,1995,NO
ADMIN_NPL_00004,Seti,1995,NO
ADMIN_NPL_00005,Gandaki,1995,NO
ADMIN_NPL_00006,Kosi,1995,NO
ADMIN_NPL_00007,Mahakali,1995,NO
ADMIN_NPL_00008,Bheri,1995,NO
ADMIN_NPL_00009,Mechi,1995,NO
ADMIN_NPL_00010,Sagarmatha,1995,NO
ADMIN_NPL_00011,Narayani,1995,NO
ADMIN_NPL_00012,Dhawalagiri,1995,NO
ADMIN_NPL_00013,Karnali,1995,NO
ADMIN_PRY_00000,Cordillera,1995,NO
ADMIN_PRY_00001,Concepcion,1995,NO
ADMIN_PRY_00002,Caazapa,1995,NO
ADMIN_PRY_00003,Alto Parana,1995,NO
ADMIN_PRY_00004,Central,1995,NO
ADMIN_PRY_00005,Guaira,1995,NO
ADMIN_PRY_00006,Canindeyu,1995,NO
ADMIN_PRY_00007,Boqueron,1995,NO
ADMIN_PRY_00008,Presidente Hayes,1995,NO
ADMIN_PRY_00009,Caaguazu,1995,NO
ADMIN_PRY_00010,Misiones,1995,NO
ADMIN_PRY_00011,Paraguari,1995,NO
ADMIN_PRY_00012,Alto Paraguay,1995,NO
ADMIN_PRY_00013,Neembucu,1995,NO
ADMIN_PRY_00014,Nueva Asuncion,1995,NO
ADMIN_PRY_00015,San Pedro,1995,NO
ADMIN_PRY_00016,Itapua,1995,NO
ADMIN_PRY_00017,Amambay,1995,NO
ADMIN_PRY_00018,Chaco,1995,NO
ADMIN_RWA_00000,Butare,1995,NO
ADMIN_RWA_00001,Byumba,1995,NO
ADMIN_RWA_00002,Ruhengeri,1995,NO
ADMIN_RWA_00003,Gitarama,1995,NO
ADMIN_RWA_00004,Kigali,1995,NO
ADMIN_RWA_00005,Gisenyi,1995,NO
ADMIN_RWA_00006,Kibuye,1995,NO
ADMIN_RWA_00007,Cyangugu,1995,NO
ADMIN_RWA_00008,Kibungo,1995,NO
ADMIN_RWA_00009,Gikongoro,1995,NO
ADMIN_SMR_00000,San Marino,1995,NO
ADMIN_SRB_00000,Serbia,1995,NO
ADMIN_SVK_00000,Stredoslovensky,1995,NO
ADMIN_SVK_00001,Vychodoslovensky,1995,NO
ADMIN_SVK_00002,Zakarpats'ka,1995,NO
ADMIN_SVK_00003,Bratislava,1995,NO
ADMIN_SWZ_00000,Hhohho,1995,NO
ADMIN_SWZ_00001,Manzini,1995,NO
ADMIN_SWZ_00002,Shiselweni,1995,NO
ADMIN_SWZ_00003,Lubombo,1995,NO
ADMIN_TCD_00000,Salamat,1995,NO
ADMIN_TCD_00001,Moyen-Chari,1995,NO
ADMIN_TCD_00002,Tandjile,1995,NO
ADMIN_TCD_00003,Borkou-Ennedi-Tibest,1995,NO
ADMIN_TCD_00004,Guera,1995,NO
ADMIN_TCD_00005,Lac,1995,NO
ADMIN_TCD_00006,Mayo Kebi,1995,NO
ADMIN_TCD_00007,Ouaddai,1995,NO
ADMIN_TCD_00008,Batha,1995,NO
ADMIN_TCD_00009,Logone Oriental,1995,NO
ADMIN_TCD_00010,Kanem,1995,NO
ADMIN_TCD_00011,Chari-Baguirmi,1995,NO
ADMIN_TCD_00012,Biltine,1995,NO
ADMIN_TCD_00013,Logone Occidental,1995,NO
ADMIN_TJK_00000,Kulyab,1995,NO
ADMIN_TJK_00001,Khudzhand,1995,NO
ADMIN_TJK_00002,Kurgan Tyube,1995,NO
ADMIN_TJK_00003,Dushanbe,1995,NO
ADMIN_TKM_00000,Mary,1995,NO
ADMIN_TKM_00001,Krasnovodsk,1995,NO
ADMIN_TKM_00002,Chardzhou,1995,NO
ADMIN_TKM_00003,Tashauz,1995,NO
ADMIN_TKM_00004,Ashkhabad,1995,NO
ADMIN_UGA_00000,Northern,1995,NO
ADMIN_UGA_00001,Central,1995,NO
ADMIN_UGA_00002,South Buganda,1995,NO
ADMIN_UGA_00003,Nile,1995,NO
ADMIN_UGA_00004,Busoga,1995,NO
ADMIN_UGA_00005,North Buganda,1995,NO
ADMIN_UGA_00006,Eastern,1995,NO
ADMIN_UGA_00007,Western,1995,NO
ADMIN_UGA_00008,Southern,1995,NO
ADMIN_UGA_00009,Karamoja,1995,NO
ADMIN_UZB_00000,Bukhara,1995,NO
ADMIN_UZB_00001,Samarkand,1995,NO
ADMIN_UZB_00002,Navoi,1995,NO
ADMIN_UZB_00003,Karakalpakstan,1995,NO
ADMIN_UZB_00004,Kashkadar'ya,1995,NO
ADMIN_UZB_00005,Tashkent,1995,NO
ADMIN_UZB_00006,Andizhan,1995,NO
ADMIN_UZB_00007,Fergana,1995,NO
ADMIN_UZB_00008,Dzhizak,1995,NO
ADMIN_UZB_00009,Syrdar'ya,1995,NO
ADMIN_UZB_00010,Surkhandar'ya,1995,NO
ADMIN_UZB_00011,Khorezm,1995,NO
ADMIN_UZB_00012,Namangan,1995,NO
ADMIN_VAT_00000,Vatican City,1995,NO
ADMIN_ZMB_00000,Copperbelt,1995,NO
ADMIN_ZMB_00001,Central,1995,NO
ADMIN_ZMB_00002,Southern,1995,NO
ADMIN_ZMB_00003,North-Western,1995,NO
ADMIN_ZMB_00004,Eastern,1995,NO
ADMIN_ZMB_00005,Luapula,1995,NO
ADMIN_ZMB_00006,Northern,1995,NO
ADMIN_ZMB_00007,Lusaka,1995,NO
ADMIN_ZMB_00008,Western,1995,NO
ADMIN_ZWE_00000,Matabeleland South,1995,NO
ADMIN_ZWE_00001,Mashonaland West,1995,NO
ADMIN_ZWE_00002,Manicaland,1995,NO
ADMIN_ZWE_00003,Masvingo,1995,NO
ADMIN_ZWE_00004,Mashonaland Central,1995,NO
ADMIN_ZWE_00005,Midlands,1995,NO
ADMIN_ZWE_00006,Matabeleland North,1995,NO
ADMIN_ZWE_00007,Mashonaland East,1995,NO
ADMIN_ALB_00000,Durres,1995,NMED
ADMIN_ALB_00001,Skrapar,1995,NMED
ADMIN_ALB_00002,Pogradec,1995,NMED
ADMIN_ALB_00003,Elbasan,1995,NMED
ADMIN_ALB_00004,Lezhe,1995,NMED
ADMIN_ALB_00005,Lushnje,1995,NMED
ADMIN_ALB_00006,Mirdite,1995,NMED
ADMIN_ALB_00007,Kruje,1995,NMED
ADMIN_ALB_00008,Dibre,1995,NMED
ADMIN_ALB_00009,Puke,1995,NMED
ADMIN_ALB_00010,Shkoder,1995,NMED
ADMIN_ALB_00011,Gjirokaster,1995,NMED
ADMIN_ALB_00012,Kolonje,1995,NMED
ADMIN_ALB_00013,Tepelene,1995,NMED
ADMIN_ALB_00014,Tirane,1995,NMED
ADMIN_ALB_00015,Vlore,1995,NMED
ADMIN_ALB_00016,Tropoje,1995,NMED
ADMIN_ALB_00017,Korce,1995,NMED
ADMIN_ALB_00018,Gramsh,1995,NMED
